"occupation_id","evidence_id","employer_name","job_title","source_url","source_kind","task_statement","task_family_id","task_type","importance","frequency","review_status","source_confidence","notes"
"occ_23_1011_00","jd_law_01","Alchemy","Associate General Counsel","https://boards.greenhouse.io/embed/job_app?token=4556627005","public_job_posting","Guide product, engineering, and business teams on launches or operational changes by translating evolving regulations into practical decisions and approval steps.","cluster_decision_support","Core","0.86","0.62","reviewed_for_gap_fill","0.82","reviewed_public_job_posting|review_batch=pilot_2026_03|source_refs=law_02|law_03|law_05"
"occ_43_3021_00","jd_bil_02","Sign In Solutions","Revenue & Billing Specialist","https://jobs.lever.co/signinsolutions/9eb4b117-7224-46b6-9157-71908c3e27b9","public_job_posting","Reconcile accounts, investigate unapplied cash and billing discrepancies, and correct records so balances stay accurate.","cluster_qa_review","Core","0.82","0.64","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=seventh_tranche_2026_03|source_refs=bil_01|bil_02"
"occ_43_3021_00","jd_bil_03","Eastern Communications","Billing Specialist","https://jobs.lever.co/eastern-communications/06123d33-0974-41f6-b75c-e754f28f7fed","public_job_posting","Resolve billing questions, payment issues, and account problems with customers and internal teams across the collection process.","cluster_client_interaction","Core","0.78","0.58","reviewed_for_gap_fill","0.79","reviewed_public_job_posting|review_batch=seventh_tranche_2026_03|source_refs=bil_01|bil_02|bil_03"
"occ_43_3021_00","jd_bil_04","Sign In Solutions","Revenue & Billing Specialist","https://jobs.lever.co/signinsolutions/9eb4b117-7224-46b6-9157-71908c3e27b9","public_job_posting","Prepare aging reports, collections status, and revenue-support records so finance can monitor billing performance and compliance.","cluster_documentation","Core","0.80","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=seventh_tranche_2026_03|source_refs=bil_02|bil_03"
"occ_43_3021_00","jd_bil2_01","Sonar","Billing Operations Specialist","https://jobs.lever.co/sonarsource/294fa7e9-0f14-4ed8-880b-6b165e7b4318","public_job_posting","Analyze billing holds, credit-note drivers, and collection patterns so recurring quote-to-cash issues can be fixed upstream.","cluster_analysis","Core","0.76","0.54","reviewed_for_gap_fill","0.79","reviewed_public_job_posting|review_batch=density_pass_boundary_2026_03|source_refs=bil_01|bil_02|bil_03"
"occ_43_3021_00","jd_bil2_02","Sign In Solutions","Revenue & Billing Specialist","https://jobs.lever.co/signinsolutions/9eb4b117-7224-46b6-9157-71908c3e27b9","public_job_posting","Escalate unusual contracts, tax issues, or account exceptions to revenue, finance, or sales owners with the right supporting context.","cluster_decision_support","Core","0.78","0.56","reviewed_for_gap_fill","0.79","reviewed_public_job_posting|review_batch=density_pass_boundary_2026_03|source_refs=bil_01|bil_02|bil_03"
"occ_43_3021_00","jd_bil2_03","Eastern Communications","Billing Specialist","https://jobs.lever.co/eastern-communications/06123d33-0974-41f6-b75c-e754f28f7fed","public_job_posting","Coordinate with sales, operations, and finance teams to resolve account setup, usage, and invoice-timing issues across handoffs.","cluster_coordination","Core","0.68","0.58","reviewed_for_gap_fill","0.78","reviewed_public_job_posting|review_batch=density_pass_boundary_2026_03|source_refs=bil_01|bil_02|bil_03"
"occ_43_3021_00","jd_bil2_04","Sign In Solutions","Revenue & Billing Specialist","https://jobs.lever.co/signinsolutions/9eb4b117-7224-46b6-9157-71908c3e27b9","public_job_posting","Check invoice support, customer setup, and collection records before write-offs, corrections, or billing adjustments are finalized.","cluster_qa_review","Core","0.80","0.56","reviewed_for_gap_fill","0.79","reviewed_public_job_posting|review_batch=density_pass_boundary_2026_03|source_refs=bil_01|bil_02"
"occ_17_2051_00","jd_ce_01","Foth","Civil Engineer- Transportation Design","https://jobs.lever.co/foth/42de5dc1-688e-4633-b2ec-b0ace61061be","public_job_posting","Design civil infrastructure and prepare construction plans for transportation, utility, or site-development projects.","cluster_drafting","Core","0.84","0.62","reviewed_for_gap_fill","0.81","reviewed_public_job_posting|review_batch=seventh_tranche_2026_03|source_refs=ce_01|ce_02|ce_03"
"occ_17_2051_00","jd_ce_02","TKDA","Professional Civil Engineer, Utilities & Infrastructure Design","https://jobs.lever.co/tkda/bda34db3-dd97-4b15-8f87-f38d7066b81e","public_job_posting","Prepare technical calculations, design reports, cost estimates, and permit-ready materials for civil projects.","cluster_analysis","Core","0.80","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=seventh_tranche_2026_03|source_refs=ce_01|ce_02"
"occ_17_2051_00","jd_ce_03","Milhouse Engineering and Construction, Inc.","Civil Engineer III/IV","https://jobs.lever.co/milhouseinc/aea5fa9a-4187-42ac-bb70-b38321c3d61f","public_job_posting","Coordinate with agencies, utilities, subconsultants, and multidisciplinary project teams to keep civil delivery aligned and buildable.","cluster_coordination","Core","0.78","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=seventh_tranche_2026_03|source_refs=ce_01|ce_02|ce_03"
"occ_17_2051_00","jd_ce_04","TKDA","Professional Civil Engineer, Utilities & Infrastructure Design","https://jobs.lever.co/tkda/bda34db3-dd97-4b15-8f87-f38d7066b81e","public_job_posting","Review drawings, specifications, and site-design outputs for code compliance, quality, and construction readiness.","cluster_qa_review","Core","0.80","0.54","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=seventh_tranche_2026_03|source_refs=ce_01|ce_03"
"occ_13_1051_00","jd_est_01","Stanley Consultants","Cost Estimator","https://jobs.lever.co/stanleygroup/7ab7f4cc-4314-4d95-8f9e-80d6a419bc09","public_job_posting","Prepare quantity takeoffs and scope breakdowns from drawings and planning documents so construction estimates start from a defensible basis.","cluster_analysis","Core","0.84","0.66","reviewed_for_gap_fill","0.81","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=est_01|est_02|est_03"
"occ_13_1051_00","jd_est_02","Procon Consulting","Senior Construction Cost Estimator - Federal Sector","https://jobs.lever.co/proconconsulting/edf055c5-6401-4e02-b959-0bc712e096ca","public_job_posting","Collect vendor pricing, compare subcontractor coverage, and select or recommend cost assumptions under changing market conditions.","cluster_decision_support","Core","0.80","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=est_01|est_03"
"occ_13_1051_00","jd_est_03","Stanley Consultants","Cost Estimator","https://jobs.lever.co/stanleygroup/7ab7f4cc-4314-4d95-8f9e-80d6a419bc09","public_job_posting","Build basis-of-estimate packages, quantity backup, cost data, and estimate narratives for proposal and review workflows.","cluster_documentation","Core","0.78","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=est_01|est_03"
"occ_13_1051_00","jd_est_04","Wade Trim","Construction Cost Estimator - #2715.36","https://jobs.lever.co/wadetrim/85e2ebce-f4c6-46f3-9776-38130c632139","public_job_posting","Coordinate with engineers, project managers, and construction stakeholders to refine assumptions, constructability, and estimate revisions.","cluster_coordination","Core","0.76","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=est_01|est_02|est_03"
"occ_43_4131_00","jd_lcl_01","Wealthfront","Loan Processor","https://jobs.lever.co/wealthfront/7b2730f5-dd6e-4458-b42f-c8d8937c0e25","public_job_posting","Gather borrower information, explain missing requirements, and keep applicants informed as loan files move through intake and review.","cluster_client_interaction","Core","0.80","0.64","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=lcl_01|lcl_02|lcl_03"
"occ_43_4131_00","jd_lcl_02","Banner Bank","Consumer & Small Business Loan Processor II (Remote - WA, ID, OR, CA)","https://jobs.lever.co/bannerbank/646e18c8-51a2-4607-b56e-0fc68230e6c5","public_job_posting","Prepare and review loan documents, maintain lending-system records, and track file progress so files are ready for closing.","cluster_workflow_admin","Core","0.82","0.68","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=lcl_01|lcl_02"
"occ_43_4131_00","jd_lcl_03","Banner Bank","Consumer & Small Business Loan Processor II (Remote - WA, ID, OR, CA)","https://jobs.lever.co/bannerbank/646e18c8-51a2-4607-b56e-0fc68230e6c5","public_job_posting","Coordinate with lenders, underwriters, title companies, and insurance agents to clear conditions and keep files moving toward closing.","cluster_coordination","Core","0.78","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=lcl_01|lcl_02|lcl_03"
"occ_43_4131_00","jd_lcl_04","Better","Loan Processor - Texas","https://jobs.lever.co/better/787363ed-5601-44d4-bc2d-cf77da4a7a13","public_job_posting","Verify completeness, resolve document discrepancies, and check compliance requirements before loans advance to the next step.","cluster_qa_review","Core","0.80","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=lcl_01|lcl_02|lcl_03"
"occ_43_4171_00","jd_rec_01","Saronic","Receptionist","https://jobs.lever.co/saronic/5d7c9ce7-5c12-400c-850f-6c1d6245159f","public_job_posting","Greet visitors, answer and route inquiries, and manage front-desk interactions so the office maintains a professional first point of contact.","cluster_client_interaction","Core","0.82","0.70","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=rec_01|rec_02|rec_03"
"occ_43_4171_00","jd_rec_02","Veeva Systems","Front Office Coordinator","https://jobs.lever.co/veeva/2c067cf7-f95b-4c00-8eb9-35bdee32da2e","public_job_posting","Handle scheduling, mail, deliveries, supply inventory, and routine workplace requests that keep the office running smoothly.","cluster_workflow_admin","Core","0.80","0.66","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=rec_01|rec_03"
"occ_43_4171_00","jd_rec_03","Vevo","Front Office Coordinator","https://jobs.lever.co/vevo/9222fbda-4c28-4c4c-893d-c51232f35378/","public_job_posting","Coordinate office events, facilities requests, vendor follow-through, and workplace issues across teams and service providers.","cluster_coordination","Core","0.78","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=rec_01|rec_02|rec_03"
"occ_43_4171_00","jd_rec_04","Saronic","Receptionist","https://jobs.lever.co/saronic/5d7c9ce7-5c12-400c-850f-6c1d6245159f","public_job_posting","Maintain visitor logs, badges, lobby readiness, and basic office records so workplace operations remain secure and organized.","cluster_documentation","Core","0.78","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=rec_01|rec_02"
"occ_43_4171_00","jd_rec2_01","Saronic","Receptionist","https://jobs.lever.co/saronic/5d7c9ce7-5c12-400c-850f-6c1d6245159f","public_job_posting","Monitor visitor screening, badge rules, and front-desk security procedures and escalate anything unusual to the right partner.","cluster_qa_review","Core","0.80","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=density_pass_admin_2026_03|source_refs=rec_02|rec_03"
"occ_43_4171_00","jd_rec2_02","Vevo","Front Office Coordinator","https://jobs.lever.co/vevo/9222fbda-4c28-4c4c-893d-c51232f35378/","public_job_posting","Prepare conference rooms, guest itineraries, and arrival support for meetings, interviews, and external visitors.","cluster_coordination","Core","0.74","0.56","reviewed_for_gap_fill","0.79","reviewed_public_job_posting|review_batch=density_pass_admin_2026_03|source_refs=rec_01|rec_02|rec_03"
"occ_43_4171_00","jd_rec2_03","Veeva Systems","Front Office Coordinator","https://jobs.lever.co/veeva/2c067cf7-f95b-4c00-8eb9-35bdee32da2e","public_job_posting","Triage urgent facilities, security, or workplace requests from employees and hand them off with the right context and priority.","cluster_decision_support","Core","0.76","0.52","reviewed_for_gap_fill","0.79","reviewed_public_job_posting|review_batch=density_pass_admin_2026_03|source_refs=rec_01|rec_02|rec_03"
"occ_43_4171_00","jd_rec2_04","Saronic","Receptionist","https://jobs.lever.co/saronic/5d7c9ce7-5c12-400c-850f-6c1d6245159f","public_job_posting","Keep front-desk procedures, contact directories, and coverage handoff notes current so service stays consistent across shifts or absences.","cluster_documentation","Core","0.74","0.54","reviewed_for_gap_fill","0.79","reviewed_public_job_posting|review_batch=density_pass_admin_2026_03|source_refs=rec_01|rec_02"
"occ_11_9041_00","jd_aem_01","NextDecade","Director, Facilities Engineering","https://jobs.lever.co/next-decade/80f8a3d5-e630-4f8b-9bac-77ff539a9a27","public_job_posting","Set engineering priorities, budget direction, staffing plans, and long-horizon asset strategies across facilities or technical programs.","cluster_oversight_strategy","Core","0.84","0.54","reviewed_for_gap_fill","0.81","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=aem_01|aem_02|aem_03"
"occ_11_9041_00","jd_aem_02","Innophos","Engineering Manager","https://jobs.lever.co/innophos/311a3a36-52c4-4721-9d91-43a0a5e5f130","public_job_posting","Review engineering changes, equipment investments, and process-improvement options and make tradeoff decisions across safety, cost, and reliability.","cluster_decision_support","Core","0.82","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=aem_01|aem_02|aem_03"
"occ_11_9041_00","jd_aem_03","ABM Industries","Facilities Manager","https://jobs.lever.co/ableserve/9fc0ca5e-0048-49a0-a34d-092028d88a0a","public_job_posting","Lead engineering teams, assign work, manage vendors, and coordinate delivery across maintenance, operations, and support groups.","cluster_coordination","Core","0.80","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=aem_01|aem_02|aem_03"
"occ_11_9041_00","jd_aem_04","Innophos","Engineering Manager","https://jobs.lever.co/innophos/311a3a36-52c4-4721-9d91-43a0a5e5f130","public_job_posting","Own safety, quality, reliability, and compliance review loops so engineering work meets operational and regulatory standards.","cluster_qa_review","Core","0.82","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=aem_01|aem_02"
"occ_41_3021_00","jd_ins_01","1840 & Company","Licensed P&C Commercial Insurance Producer","https://jobs.lever.co/1840%26Company/bac6dc6a-9ba1-40fe-9f38-2241f8c7d038","public_job_posting","Follow up with inbound leads, build client relationships, and move prospects through phone, text, and video sales conversations.","cluster_client_interaction","Core","0.82","0.68","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=ins_01|ins_02|ins_03"
"occ_41_3021_00","jd_ins_02","Redwood Credit Union","Personal Lines Agent (Sonoma/Napa)","https://jobs.lever.co/redwoodcu/e8991f61-e592-49a6-b2e5-705a892dbb8a","public_job_posting","Assess client risk and coverage needs and recommend policy combinations that fit financial circumstances and protection goals.","cluster_decision_support","Core","0.84","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=ins_01|ins_02"
"occ_41_3021_00","jd_ins_03","AO Garcia Agency","Life Insurance Agent (Licensed) - Fully Remote, Modern Sales System","https://jobs.lever.co/aogarciaagency/6a2900b4-28e4-45f7-a9b1-f6ece95fc4c1","public_job_posting","Prepare quotes, applications, and CRM follow-up records so the sales pipeline and policy paperwork stay current.","cluster_workflow_admin","Core","0.80","0.64","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=ins_01|ins_02|ins_03"
"occ_41_3021_00","jd_ins_04","Redwood Credit Union","Personal Lines Agent (Sonoma/Napa)","https://jobs.lever.co/redwoodcu/e8991f61-e592-49a6-b2e5-705a892dbb8a","public_job_posting","Manage renewals, cross-sell opportunities, and carrier coordination so clients stay covered and retention stays high.","cluster_coordination","Core","0.78","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eighth_tranche_2026_03|source_refs=ins_01|ins_02|ins_03"
"occ_11_2021_00","jd_mmgr_01","Incorta","Growth Marketing Manager (B2B SaaS)","https://jobs.lever.co/incorta/ed14bd44-bff8-4abd-bcd9-7e38825a4ad8","public_job_posting","Set growth or go-to-market direction by choosing campaign priorities, channel mixes, and funnel bets that align marketing with revenue goals.","cluster_oversight_strategy","Core","0.82","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=mmgr_01|mmgr_02|mmgr_03"
"occ_11_2021_00","jd_mmgr_02","CareMessage","Marketing Manager, Growth & Lifecycle (B2B)","https://jobs.lever.co/caremessage/9854d0ff-3008-4222-8aea-22d49b804105","public_job_posting","Plan and run multi-channel lifecycle campaigns, webinars, events, and follow-up programs with sales and success partners.","cluster_coordination","Core","0.80","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=mmgr_01|mmgr_02|mmgr_03"
"occ_11_2021_00","jd_mmgr_03","Incorta","Growth Marketing Manager (B2B SaaS)","https://jobs.lever.co/incorta/ed14bd44-bff8-4abd-bcd9-7e38825a4ad8","public_job_posting","Track funnel performance, run experiments, and analyze conversion data to improve campaign efficiency and lead quality.","cluster_analysis","Core","0.82","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=mmgr_01|mmgr_03"
"occ_11_2021_00","jd_mmgr_04","Viamericas","Marketing Manager","https://jobs.lever.co/viamericas/ae1d599b-d4de-47ef-b87c-6f70f82b2707","public_job_posting","Develop marketing collateral, messaging, and field-ready content that keeps brand programs and promotions consistent across channels.","cluster_drafting","Core","0.78","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=mmgr_01|mmgr_02|mmgr_03"
"occ_15_1244_00","jd_nsa_01","Orca Bio","IT Systems Administrator","https://jobs.lever.co/orcabiosystems/c230318c-ee27-4967-ac0f-f07aaa7712e5","public_job_posting","Deploy, configure, and maintain servers, devices, cloud services, and network infrastructure across the organization.","cluster_workflow_admin","Core","0.84","0.68","reviewed_for_gap_fill","0.81","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=nsa_01|nsa_02|nsa_03"
"occ_15_1244_00","jd_nsa_02","Kitware","Systems Administrator","https://jobs.lever.co/kitware/939ed986-ea6a-4456-8f64-8e61901a1efe","public_job_posting","Monitor system health, apply patches, manage backups, and review infrastructure for security, uptime, and supportability.","cluster_qa_review","Core","0.82","0.64","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=nsa_01|nsa_02|nsa_03"
"occ_15_1244_00","jd_nsa_03","Orca Bio","IT Systems Administrator","https://jobs.lever.co/orcabiosystems/c230318c-ee27-4967-ac0f-f07aaa7712e5","public_job_posting","Troubleshoot escalations and support employees, helpdesk staff, and technical teams when infrastructure or endpoint problems block work.","cluster_coordination","Core","0.80","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=nsa_01|nsa_03"
"occ_15_1244_00","jd_nsa_04","Recast Software","IT Systems Administrator","https://jobs.lever.co/recast-software/583ea14f-3d56-46aa-b81c-1d6654001f37","public_job_posting","Maintain onboarding, offboarding, asset, access, and SOP documentation so IT operations remain secure and repeatable.","cluster_documentation","Core","0.80","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=nsa_01|nsa_02|nsa_03"
"occ_15_1253_00","jd_qa_01","VR Systems, Inc","Software QA Analyst","https://jobs.lever.co/VRsystems/5fd4e989-5f81-49ef-9df1-eb5a68ea30e0","public_job_posting","Interpret requirements and business rules and turn them into test scenarios, test plans, and defect expectations.","cluster_documentation","Core","0.80","0.64","reviewed_for_gap_fill","0.81","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=qa_01|qa_02|qa_03"
"occ_15_1253_00","jd_qa_02","Tala","Senior QA Engineer","https://jobs.lever.co/tala/6f6d2a13-bb3c-48ff-a073-9255a97e0acd","public_job_posting","Execute regression, smoke, and release-readiness testing to confirm software behaves correctly across real workflows.","cluster_qa_review","Core","0.84","0.66","reviewed_for_gap_fill","0.81","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=qa_01|qa_02|qa_03"
"occ_15_1253_00","jd_qa_03","Super.com","QA Analyst II","https://jobs.lever.co/super-com/8f73d67e-b7b9-41e8-a9ce-23ee39fbb4ef","public_job_posting","Work with product, engineering, and release teams to triage defects, clarify expected behavior, and keep releases on track.","cluster_coordination","Core","0.78","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=qa_01|qa_02|qa_03"
"occ_15_1253_00","jd_qa_04","VR Systems, Inc","Software QA Analyst","https://jobs.lever.co/VRsystems/5fd4e989-5f81-49ef-9df1-eb5a68ea30e0","public_job_posting","Analyze defects, data conditions, and workflow failures to identify likely root causes and improve future test coverage.","cluster_analysis","Core","0.82","0.64","reviewed_for_gap_fill","0.81","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=qa_01|qa_02|qa_03"
"occ_11_9141_00","jd_prop_01","CIM Group, LP","Senior Property Manager (Residential)","https://jobs.lever.co/cimgroup/1e3c05cb-6cb5-4bfa-b701-13bcb8b8dd14","public_job_posting","Set property operating priorities, budget targets, occupancy goals, and on-site performance standards for the community.","cluster_oversight_strategy","Core","0.80","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=prop_01|prop_02|prop_03"
"occ_11_9141_00","jd_prop_02","Beedie","Property Manager","https://jobs.lever.co/beedie/433d73c7-b3c7-43c2-b044-ceb77e9417de","public_job_posting","Manage tenant relationships, resident or client issues, renewals, and service expectations across the property portfolio.","cluster_relationship_management","Core","0.76","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=prop_01|prop_02|prop_03"
"occ_11_9141_00","jd_prop_03","Marshall Reddick Real Estate","Property Manager","https://jobs.lever.co/marshallreddick/6cdbeb17-7940-43b8-9a52-36125062dd1f","public_job_posting","Maintain leases, applications, financial records, and property-management system workflows so the portfolio stays administratively current.","cluster_workflow_admin","Core","0.80","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=prop_01|prop_02|prop_03"
"occ_11_9141_00","jd_prop_04","Marshall Reddick Real Estate","Property Manager","https://jobs.lever.co/marshallreddick/6cdbeb17-7940-43b8-9a52-36125062dd1f","public_job_posting","Coordinate vendors, maintenance, leasing, accounting, and on-site staff so property issues are resolved without operational drift.","cluster_coordination","Core","0.78","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=prop_01|prop_02|prop_03"
"occ_43_9041_00","jd_cpc_01","Sana Benefits","Claims Processor","https://jobs.lever.co/sanabenefits/117a9f33-f8d4-4a36-8dfe-513d96e59acf","public_job_posting","Process claim intake, adjudication steps, and payment workflow tasks accurately while meeting daily and weekly throughput targets.","cluster_workflow_admin","Core","0.84","0.70","reviewed_for_gap_fill","0.81","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=cpc_01|cpc_02|cpc_03"
"occ_43_9041_00","jd_cpc_02","Protective","Life Insurance Claims Specialist","https://jobs.lever.co/protective/a28f66bb-f9c7-4bd3-b2ce-af4c690e5a49","public_job_posting","Review claim documents, verify completeness, and apply policy or processing rules before cases advance to payment or exception handling.","cluster_qa_review","Core","0.82","0.66","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=cpc_01|cpc_02|cpc_03"
"occ_43_9041_00","jd_cpc_03","HDVI","Claims Support Associate","https://jobs.lever.co/HDVI/cb110acc-a364-47f1-a430-f8bd3c1cc34f","public_job_posting","Coordinate with claims examiners and related teams by routing emails, tasks, requests, and follow-ups through the claims workflow.","cluster_coordination","Core","0.78","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=cpc_01|cpc_02|cpc_03"
"occ_43_9041_00","jd_cpc_04","Protective","Life Insurance Claims Specialist","https://jobs.lever.co/protective/a28f66bb-f9c7-4bd3-b2ce-af4c690e5a49","public_job_posting","Maintain claim files, status notes, beneficiary records, and payment-support documentation so cases remain traceable and compliant.","cluster_documentation","Core","0.80","0.64","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=ninth_tranche_2026_03|source_refs=cpc_01|cpc_02|cpc_03"
"occ_11_3121_00","jd_hrm_01","Pathpoint","People Operations (HR) Manager","https://jobs.lever.co/pathpoint/e334c7b4-d065-4005-b3d8-42fccb683d8c","public_job_posting","Set people-process standards across recruiting, evaluation, compensation, and employee lifecycle systems so HR runs consistently.","cluster_oversight_strategy","Core","0.78","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=hrm_01|hrm_02|hrm_03"
"occ_11_3121_00","jd_hrm_02","Zeeco","Human Resources Manager","https://jobs.lever.co/zeeco/7ab5ee07-5b32-441a-a4f6-1ba832d4f403","public_job_posting","Handle employee relations, grievances, investigations, and manager guidance when workplace issues need judgment and policy interpretation.","cluster_relationship_management","Core","0.72","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=hrm_01|hrm_02|hrm_03"
"occ_11_3121_00","jd_hrm_03","CALSTART","Human Resources Manager (Contract)","https://jobs.lever.co/calstart/d1b58f3d-253e-4e52-8976-5df346f1befd","public_job_posting","Run compliance, audits, HRIS administration, and policy execution so federal, state, and local employment requirements are met.","cluster_qa_review","Core","0.76","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=hrm_01|hrm_02|hrm_03"
"occ_11_3121_00","jd_hrm_04","CALSTART","Human Resources Manager (Contract)","https://jobs.lever.co/calstart/d1b58f3d-253e-4e52-8976-5df346f1befd","public_job_posting","Coordinate with managers, legal, finance, and operations teams on workforce planning, onboarding, and personnel process changes.","cluster_coordination","Core","0.68","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=hrm_01|hrm_02|hrm_03"
"occ_13_2052_00","jd_pfa_01","SageView Advisory Group","Wealth Advisor","https://jobs.lever.co/sageviewadvisory/e8fbaae7-c5c5-4170-b4a2-3a4aa4f93830","public_job_posting","Build and maintain trusted client relationships by leading planning conversations around long-term goals, tradeoffs, and life changes.","cluster_relationship_management","Core","0.58","0.76","0.10","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=pfa_01|pfa_02|pfa_03"
"occ_13_2052_00","jd_pfa_02","Aprio","Senior Wealth Advisor","https://jobs.lever.co/Aprio/016d4ee9-9471-422a-b24e-89e441bab4bb","public_job_posting","Recommend investment, tax, retirement, and wealth-structuring strategies that fit client circumstances and risk tolerance.","cluster_decision_support","Core","0.66","0.78","0.16","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=pfa_01|pfa_02|pfa_03"
"occ_13_2052_00","jd_pfa_03","NASA Federal Credit Union","Financial Advisor","https://jobs.lever.co/nasafcu/a363702d-bf5e-49e4-a017-1b91a3e20f26","public_job_posting","Analyze client financial situations, account performance, and planning gaps to produce actionable advisory recommendations.","cluster_analysis","Core","0.68","0.76","0.20","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=pfa_01|pfa_02|pfa_03"
